row_id	leaf_nr	scanwidth	level	ret_number	time_load_net	time_sw_load	time_sw_compute	time_sw_canonical	time_panda1	time_panda2	time_panda3	k1	k2	k3
4025	100	5	8	8	0.00298991099953128	0.000333431999933964	0.0079332000004797	0.000774486999944202	0.0717307819995767	0.726969700000154	2.74716723700021	10	50	100
4026	100	6	8	8	0.00296792800054391	0.000281807999272132	0.00866300300003786	0.000804274000074656	0.0745689000004859	1.13172216699968	4.22031393900033	10	50	100
4027	100	5	8	8	0.00307065200013312	0.000283676999970339	0.0118353359994217	0.000724899000488222	0.055467041999691	0.490071674999854	1.78480468199996	10	50	100
4028	100	6	8	8	0.00286824399972829	0.000281467000604607	0.0101718959995196	0.000776808000409801	0.0784669699996812	0.888453120000122	3.2686950770003	10	50	100
4029	100	6	8	9	0.00290231199960544	0.000300549999337818	0.0194871780004178	0.000805091000074754	0.0465993739999249	0.640621298999577	2.38173398700019	10	50	100
4030	100	6	8	8	0.00286688899996079	0.000281032000202686	0.0163257489994066	0.018471696999768	0.0512652840006922	0.759868489999462	2.75790816000062	10	50	100
4031	100	7	8	8	0.00302688499959913	0.000323842000398145	0.0243854979999014	0.000883554999745684	0.135982142000103	1.8855486729999	6.91298496700074	10	50	100
4032	100	6	8	8	0.00324875799924484	0.000293032000627136	0.0184195129995715	0.000746996999623661	0.0554367150007238	0.812135692999618	3.03065711599993	10	50	100
4033	100	6	8	9	0.00298702899999626	0.000349957999787875	0.014004501999807	0.000781059000473761	0.0623459569997067	0.915467249000358	3.4102437900001	10	50	100
4034	100	5	8	8	0.00295052500041493	0.000287703000140027	0.0143676399993637	0.000801816000603139	0.0429309539995302	0.597591114000352	2.21529269500024	10	50	100
4035	100	5	8	8	0.002846270000191	0.000282773999970232	0.0128327380007249	0.000786629999311117	0.0379672560002291	0.509533774999909	1.92421591400034	10	50	100
4036	100	6	8	8	0.00290468999992299	0.000278784999864001	0.0188746029998583	0.000767104000260588	0.0844239279995236	0.967442537000352	3.57013937800002	10	50	100
4037	100	6	8	8	0.00290508699981729	0.000283469000351033	0.0146203399999649	0.000788309000199661	0.0519339760003277	0.750491047999276	2.74912226700053	10	50	100
4038	100	6	8	8	0.00289051100025972	0.000277262000054179	0.0143127829996956	0.000759048999498191	0.0436483560006309	0.608556686000156	2.26542578699991	10	50	100
4039	100	5	8	9	0.00288975300009042	0.00028616300005524	0.013912316000642	0.000723761999324779	0.0621199830002297	0.608521827000004	2.26373860900003	10	50	100
4040	100	5	8	8	0.00285298899962072	0.000283804999526183	0.0144987439998658	0.00076349300070433	0.0831631080000079	0.950560289999885	3.50685654299923	10	50	100
4041	100	7	8	8	0.00295479499982321	0.000285233999420598	0.0265911970000161	0.000751559000491398	0.180376245999469	2.64826227000049	9.58345573400038	10	50	100
4042	100	6	8	8	0.00325586099916109	0.000380351999410777	0.0198265110002467	0.000742576000448025	0.0642465559994889	0.944425800000317	3.51634734399977	10	50	100
4043	100	5	8	10	0.00302103499961959	0.000292221000563586	0.0133090170002106	0.000780002999817953	0.0473828080002932	0.667085244999726	2.48075777099984	10	50	100
4044	100	6	8	8	0.00286528200012981	0.000286149999737972	0.0494083330004287	0.000780440999733401	0.0559558459999607	0.824591368000256	3.04170989499926	10	50	100
4045	100	6	8	8	0.00304702399989765	0.000286221999886038	0.0204861410002195	0.000733801000023959	0.0487754389996553	0.691943032000381	2.61577376199966	10	50	100
4046	100	6	8	8	0.00294617000054132	0.000286497000161035	0.0282174499998291	0.000892032000592735	0.0582638209998549	0.865090514999793	3.18159142199966	10	50	100
4047	100	6	8	8	0.00302872700012813	0.000292611999611836	0.0272800410002674	0.000952104999669245	0.0549325560004945	0.853708470999663	2.96086356400065	10	50	100
4048	100	6	8	8	0.00291755000034755	0.000290475999463524	0.0298649100004695	0.000712686999577272	0.0824553459997333	0.948634068000501	3.49047612899994	10	50	100
4049	100	6	8	9	0.00299257200003922	0.000285007000456972	0.0186753420002788	0.000786771000093722	0.043860026999937	0.616245025999888	2.19990427499943	10	50	100
4050	100	5	8	8	0.00282263200006128	0.000289457000690163	0.0175075309998647	0.000744469999517605	0.0495218559999557	0.733786230000078	2.65080467700045	10	50	100
4051	100	6	8	9	0.00298334800027078	0.000286400999357284	0.0205766530007168	0.00085775499974261	0.0698268930000268	1.05249074800031	3.89954988999943	10	50	100
4052	100	5	8	10	0.00318071099991357	0.000290060000224912	0.0148433539998223	0.000751755999772286	0.0484767409998312	0.704440671000157	2.54292735299987	10	50	100
4053	100	6	8	10	0.00298816899976373	0.000307154000438459	0.0276690649998272	0.00081364899961045	0.0752083190000121	1.15842074000011	4.24483973600036	10	50	100
4054	100	6	8	10	0.00314265100041666	0.000292636999802198	0.0226794030004385	0.000763205999646743	0.0720725370001674	1.08012246199996	4.00160899599996	10	50	100
4055	100	5	8	8	0.00306895100038673	0.000286520999907225	0.0170229459999973	0.000735368000277958	0.0500786229995356	0.737041076999958	2.66172671800086	10	50	100
4056	100	5	8	8	0.00283916599983058	0.000285385000097449	0.0086327489998439	0.000781620999987354	0.0440422490000856	0.625584104000154	2.25604378200023	10	50	100
4057	100	4	8	8	0.00292373299998872	0.000286305999907199	0.00594740999986243	0.000726683999346278	0.0379460150006707	0.510348007000175	1.90247340899987	10	50	100
4058	100	6	8	8	0.00287674399987736	0.000287349999780417	0.0245834530005595	0.000762659999963944	0.0600443639996229	0.884845812000094	3.24342141600027	10	50	100
4059	100	5	8	8	0.00289353700009087	0.000281466000160435	0.0124857889995837	0.000722882999980357	0.0592905710000196	0.541672809000374	2.01418435999949	10	50	100
4060	100	4	8	8	0.00289381299990055	0.000291907000246283	0.00781381799970404	0.000715815000148723	0.0357948700002453	0.474496154000008	1.76238595900031	10	50	100
4061	100	5	8	8	0.00285994699970615	0.000287343000309193	0.0103493030001118	0.00084211899957154	0.0599610380004378	0.893350841000029	3.27500968599998	10	50	100
4062	100	7	8	8	0.00291273899983935	0.000288459999865154	0.0287003260000347	0.000745941999412025	0.0681353710006079	1.02828448899982	3.7022734709999	10	50	100
4063	100	5	8	8	0.00306604199977301	0.000288352000097802	0.0165021840002737	0.000712819999534986	0.0429413400006524	0.597422234000078	2.26976569899944	10	50	100
4064	100	6	8	8	0.00284292499964067	0.000323369999932766	0.0195546189997913	0.000790267999946082	0.0750700500002495	0.834286385000269	3.07837990600001	10	50	100
4065	100	6	8	8	0.00283139900056995	0.000286141999822576	0.0252235250000012	0.000748262999877625	0.0662212920005914	1.00143787500019	3.68484791399987	10	50	100
4066	100	5	8	8	0.00300446599976567	0.000282592000075965	0.012323469999501	0.000724950000403624	0.0442921559997558	0.637409662999744	2.30277513100009	10	50	100
4067	100	5	8	8	0.00284300499970414	0.000289713999336527	0.0074875919999613	0.000751366000258713	0.0460659930004113	0.65713334100019	2.36346735799998	10	50	100
4068	100	5	8	8	0.00295228399954794	0.000283593999483855	0.0126354250005534	0.000760294999963662	0.0529937339997559	0.778383494999616	2.8252882300003	10	50	100
4069	100	5	8	8	0.00289368000085233	0.00028702700001304	0.01222578099987	0.000740293000490055	0.0395976899999369	0.552920269999959	1.94211009399987	10	50	100
4070	100	5	8	8	0.00285342400002264	0.000328720000652538	0.029179799999838	0.000852680000207329	0.051262864999444	0.762299040000471	2.76371744700009	10	50	100
4071	100	6	8	8	0.0029255990002639	0.000278595999589015	0.0161849409996648	0.000740683000003628	0.049051478000365	0.718015542000103	2.61136664100013	10	50	100
4072	100	6	8	8	0.00290922300064267	0.00029208199975983	0.0233294139998179	0.000734283000383584	0.0672815309999351	0.693887544999598	2.60506326999985	10	50	100
4073	100	6	8	10	0.00301758299974608	0.000294882000162033	0.0177602479998313	0.000788207000368857	0.0464938579998488	0.665776616000585	2.39185174999966	10	50	100
4074	100	6	8	8	0.00287007400038419	0.000290983000013512	0.0353978850007479	0.000736324999706994	0.0716390959996716	1.11512437600049	4.02811757800009	10	50	100
4075	100	5	8	8	0.0030438209996646	0.000289083000097889	0.00783879699974932	0.000743405000321218	0.0643246879999424	0.615460092999456	2.29465048200018	10	50	100
4076	100	4	8	11	0.00303812499987544	0.000291524000203935	0.0072233419996337	0.000775096000324993	0.0377193320000515	0.523253340000338	1.83955366999999	10	50	100
4077	100	5	8	9	0.002915003000453	0.000327835999996751	0.0156692660002591	0.000863857999320317	0.0657246000000669	0.641480303000208	2.40506216500035	10	50	100
4078	100	6	8	8	0.00289609900028154	0.000278698999863991	0.0255373830004828	0.0186623449999388	0.0570486839997102	0.84673948300042	3.13024347499959	10	50	100
4079	100	6	8	8	0.00305886900059704	0.000290393999421212	0.0180864520007162	0.000790225999480754	0.0694706909998786	1.03815702400061	3.83351396299986	10	50	100
4080	100	5	8	8	0.00323896400004742	0.000288840000393975	0.0105428939996273	0.000768666000112717	0.0374939090006592	0.506953626999348	1.88197077099994	10	50	100
4081	100	5	8	8	0.00288003199966624	0.000286047000372491	0.0087530209993929	0.000787405000664876	0.0439229569992676	0.631167036000079	2.31657159800034	10	50	100
4082	100	5	8	8	0.00294946800022444	0.00028280399965297	0.012625451000531	0.000746686999264057	0.059170035000534	0.880306444999405	3.24847413099997	10	50	100
4083	100	5	8	8	0.00307677000000695	0.000286802000118769	0.0160149379998984	0.000772620000134339	0.0422617459998946	0.581592942000498	2.15671499099972	10	50	100
4084	100	5	8	8	0.00283792700065533	0.000284656000076211	0.014609400000154	0.000737764999939827	0.0629379839992907	0.628647509000075	2.34383633400012	10	50	100
4085	100	6	8	9	0.00289047300066159	0.000284087000181899	0.0158602279998377	0.000747097999919788	0.0823445060004815	0.93638192599974	3.43541035100043	10	50	100
4086	100	6	8	8	0.00302439000006416	0.000290252999548102	0.0193427450003583	0.00074511899947538	0.0718374260004566	0.744699896999919	2.79734450199976	10	50	100
4087	100	6	8	9	0.00289312299992162	0.00028630900033022	0.0283752790001017	0.000747277999835205	0.0544246030003706	0.797212344999934	2.9196926099994	10	50	100
4088	100	5	8	9	0.00295145200016123	0.000287168999420828	0.0113814460000867	0.00081464400045661	0.0459669940000822	0.640085371999703	2.37547470400023	10	50	100
4089	100	4	8	8	0.00287922099960269	0.000290725000013481	0.00885959900006128	0.000751451999349229	0.0621015120004813	0.588879144000202	2.1805265819994	10	50	100
4090	100	5	8	9	0.00300583500029461	0.000303695999718912	0.0148534410000138	0.000728652000361763	0.0365299400000367	0.481761020999329	1.74320142299985	10	50	100
4091	100	5	8	8	0.020216191000145	0.000303387000712974	0.0156265569994503	0.000731213000108255	0.0388765110001259	0.526111404000403	1.95219676799934	10	50	100
4092	100	5	8	8	0.00287906799985649	0.000282396000329754	0.0125442879998445	0.000743818000046304	0.0513117689997671	0.750312742999995	2.72262182099985	10	50	100
4093	100	5	8	8	0.00299927800006117	0.000285076000182016	0.00802394099991943	0.000731674000235216	0.0558459809999476	0.512588833000336	1.91262228699998	10	50	100
4094	100	4	8	8	0.00285289400017064	0.000292685000204074	0.00666884299971571	0.000742139000067255	0.0397055580006054	0.542137351999372	2.04538052299995	10	50	100
4095	100	6	8	8	0.00286610300008761	0.000282874999356864	0.0223381410005459	0.0007844940000723	0.0589980919994559	0.871628566999789	3.21633287400073	10	50	100
4096	100	7	8	8	0.00294148500051961	0.000287322999611206	0.0268508260005547	0.000724271999388293	0.0850043630007349	0.967356811999707	3.55705668399969	10	50	100
4097	100	6	8	8	0.00286821900044743	0.000284902999737824	0.0189868700008446	0.000736311999389727	0.0669061630005672	0.677395851999791	2.66556476599999	10	50	100
4098	100	5	8	8	0.00286153900015051	0.00028859200028819	0.0103673469993737	0.000878888000443112	0.0650457510000706	0.978125812000144	3.62453123999967	10	50	100
4099	100	5	8	9	0.00299232399993343	0.000289438000436348	0.0123863600001641	0.000768707000133873	0.062008085999878	0.578540675999648	2.2134152030003	10	50	100
4100	100	6	8	8	0.00282617199991364	0.000278957999398699	0.0162372380000306	0.000709711000126845	0.0607716040003652	0.900300642999355	3.34432757600007	10	50	100
4101	100	5	9	9	0.00292329900003097	0.000295460999950592	0.0177765440002986	0.000734852999812574	0.0468727269999363	0.657626412999889	2.44038098000055	10	50	100
4102	100	5	9	9	0.00295816699963325	0.000283931999547349	0.0149880159997338	0.000744843000575202	0.0512212289995659	0.747818630000438	2.71854253899983	10	50	100
4103	100	6	9	9	0.00295643600020412	0.0002907320003942	0.0231616639994172	0.000770204000218655	0.0629816190003112	0.929108846999952	3.40880230599942	10	50	100
4104	100	6	9	9	0.00300496999989264	0.000333320000208914	0.0290779409997413	0.000911694999558677	0.0840731190000952	0.946212919000573	3.45456001799994	10	50	100
4105	100	6	9	10	0.00302603700038162	0.0002876450007534	0.0294768659996407	0.00073781399987638	0.0581612670002869	0.868746033000207	3.17093005999959	10	50	100
4106	100	5	9	9	0.00297870699978375	0.000287857999865082	0.0166024489999472	0.000939395999921544	0.0558634740000343	0.827415477000614	3.03762015699976	10	50	100
4107	100	5	9	9	0.00295268899935763	0.000289034000161337	0.010287578000316	0.000831999000183714	0.0583429600001182	0.860535102999165	3.17596642200078	10	50	100
4108	100	5	9	10	0.00302967299921875	0.000294375000521541	0.0104615499994907	0.000775074000557652	0.0471906410002703	0.65823630199975	2.44554000500011	10	50	100
4109	100	7	9	9	0.00302958199972636	0.000290093999865348	0.0222568589997536	0.00089716100046644	0.0770151770002485	0.863795423999363	3.18087834900052	10	50	100
4110	100	5	9	9	0.00303120599983231	0.000289006999992125	0.0162809789999301	0.000743986999623303	0.0382586840005388	0.509066527999494	1.89780353100014	10	50	100
4111	100	5	9	9	0.00294112099982158	0.00028735600062646	0.0104174910002257	0.000731225999516028	0.0658003580001605	0.645655860000261	2.41011874800006	10	50	100
4112	100	6	9	11	0.00300008500016702	0.000338194000505609	0.0484552679999979	0.000811385999440972	0.0644460849998723	0.94872875800047	3.55173925300005	10	50	100
4113	100	6	9	9	0.00315340499946615	0.000332975000674196	0.0255453839999973	0.000748632999602705	0.0654217829996924	0.969654170000467	3.63267119600005	10	50	100
4114	100	7	9	9	0.00302051699964068	0.000301496999782103	0.068729997000446	0.000763828999879479	0.0854012850004438	1.31450922399927	4.94095958200069	10	50	100
4115	100	7	9	9	0.00331316000028892	0.000327877000017907	0.0505557650003539	0.000859875999594806	0.0940215550008361	1.35102737299985	4.862892913	10	50	100
4116	100	7	9	10	0.00312926399965363	0.000295197999548691	0.0652136270000483	0.000818823000372504	0.0720226439998442	1.05251629800023	3.92385538799954	10	50	100
4117	100	6	9	9	0.00313412500054255	0.000292639000690542	0.038570511999751	0.000769625999964774	0.0484046909996323	0.677424174999942	2.57309389700004	10	50	100
4118	100	7	9	11	0.00305142500019429	0.000342149000061909	0.0315159660003701	0.000770857999668806	0.0937451480003801	1.46745645200008	5.4200517649997	10	50	100
4119	100	5	9	9	0.00295085499965353	0.000333431999933964	0.0110536780002803	0.000799374000052922	0.0429672239997672	0.562049992000539	2.16386469200006	10	50	100
4120	100	6	9	9	0.00287869099975069	0.000290965000203869	0.0212612619998254	0.000770334000662842	0.0677178389996698	0.672038867999618	2.51079624500017	10	50	100
4121	100	5	9	9	0.0204365979998329	0.000302752000607143	0.025343514999804	0.000834556999507186	0.0484910479999598	0.70694324500073	2.54419006499938	10	50	100
4122	100	6	9	10	0.00302660499983176	0.000290951999886602	0.029627494000124	0.000995452999632107	0.0665185380003095	1.01850363499943	3.66848273800042	10	50	100
4123	100	8	9	9	0.00321897100002388	0.000287683999886212	0.127851798000847	0.000825076999717567	0.231972524999946	3.50969925800018	12.9732634060001	10	50	100
4124	100	6	9	9	0.00314859300033277	0.000288239999463258	0.0374742209996839	0.000777409000875196	0.0650757979992704	0.955006256000161	3.61455122500047	10	50	100
4125	100	5	9	9	0.00306545400053437	0.000292042999717523	0.0141279879999274	0.000776244000007864	0.0423540140000114	0.571604802000366	2.11767520499961	10	50	100
4126	100	5	9	9	0.00292281800011551	0.000296682999760378	0.015668237000682	0.00090009499945154	0.0485165950003648	0.694149887000094	2.5621024889997	10	50	100
4127	100	6	9	9	0.00299326599997585	0.000283592000414501	0.014936437999495	0.000770796000324481	0.0747950020004282	0.79308246599976	2.99139925999953	10	50	100
4128	100	6	9	10	0.00304889200015168	0.000288045000161219	0.029648666999492	0.000763947000450571	0.0448588899998867	0.636877592000019	2.29725316399981	10	50	100
4129	100	6	9	10	0.00295034200007649	0.000289040999632562	0.0268868570001359	0.000793465000242577	0.0763341049996598	0.788166085000739	2.98184126399974	10	50	100
4130	100	8	9	10	0.00309890300013649	0.000296326999887242	0.0470847670003423	0.000766143999499036	0.126995843000259	1.72386683199966	6.19669824399989	10	50	100
4131	100	6	9	9	0.00316937199931999	0.000334927000039897	0.0160962150002888	0.000743662999411754	0.0750369860006686	0.792370012999527	2.9555628449998	10	50	100
4132	100	7	9	9	0.00284837300023355	0.000287958000626531	0.0334268179994979	0.000844119000248611	0.157641978999891	2.25481510300051	8.27580748599939	10	50	100
4133	100	6	9	9	0.00319220799974573	0.000298122000458534	0.0131650109997281	0.000803386000370665	0.094071382999573	1.11659231199974	4.15770219400019	10	50	100
4134	100	6	9	9	0.00296969699957117	0.000292472000182897	0.0196137259999887	0.000814189999800874	0.0884486940003626	1.02742915699946	3.81071362800049	10	50	100
4135	100	6	9	9	0.00299133800035634	0.00029474700022547	0.0198280909999085	0.000769372999457119	0.100444720999803	1.26395317700008	4.61211597400052	10	50	100
4136	100	6	9	9	0.0030377570001292	0.000282274000710459	0.0181345309993048	0.000743878999855951	0.0653189260001454	0.98473020900019	3.54197140199994	10	50	100
4137	100	6	9	9	0.0028664880001088	0.000281763000202773	0.0254335820000051	0.000754287999370717	0.0646663289999196	0.960223372000655	3.55862029499986	10	50	100
4138	100	6	9	9	0.00304670900004567	0.000295544999971753	0.0216674220000641	0.000792150000052061	0.0787887449996561	1.21977757700006	4.3823142629999	10	50	100
4139	100	5	9	9	0.00309977399956551	0.000287812999886228	0.0109324400000332	0.000819511000372586	0.0725054569993517	0.805120304999946	2.85927191000064	10	50	100
4140	100	5	9	9	0.00287364099949627	0.000295319000542804	0.0168603309994069	0.000935443000344094	0.0648647299994991	0.627350908000153	2.33158401699984	10	50	100
4141	100	7	9	9	0.00299842599997646	0.000283980999483902	0.0161073190001844	0.000758305999625009	0.103498613000738	1.27998843599926	4.63746784000068	10	50	100
4142	100	6	9	11	0.00321486700067908	0.000300460999824281	0.0221796810001251	0.000794180999946548	0.101246639000237	1.20700126599968	4.48718596300023	10	50	100
4143	100	6	9	9	0.00300041100035742	0.000288115000330436	0.0201560609993976	0.00077371800034598	0.0719866150002417	0.774299890999828	2.84618474000035	10	50	100
4144	100	7	9	9	0.00290139600019756	0.000290824999865436	0.0332766100000299	0.00076683299994329	0.109297135999441	1.37660454600064	5.06738293999933	10	50	100
4145	100	6	9	9	0.00303363300008641	0.0002882029993998	0.0242421200000535	0.000853336000545824	0.0536585740001101	0.759109879999414	2.85197486700054	10	50	100
4146	100	7	9	9	0.00295614100014063	0.000287197000034212	0.0437417089997325	0.00076038199949835	0.0662728249999418	0.987860490999992	3.5464854260008	10	50	100
4147	100	7	9	9	0.00297019800018461	0.000279446000604366	0.0127381559996138	0.000758516999667336	0.077482788999987	0.861226978000559	3.15327341299962	10	50	100
4148	100	6	9	9	0.0029331199993976	0.00028933099929418	0.0205865330008237	0.000760570999773336	0.0631383929994627	0.938364910000018	3.44379961400045	10	50	100
4149	100	6	9	9	0.00291973900039011	0.000291418000415433	0.0372576469999331	0.000730500999452488	0.0470803620000879	0.673102528000527	2.4380445959996	10	50	100
4150	100	5	9	9	0.00295496299986553	0.000292327000352088	0.0139659819997178	0.000772653000240098	0.0794641390002653	0.893609695000123	3.28974695299985	10	50	100
4151	100	6	9	9	0.00286776099983399	0.000292360999992525	0.0314328600006775	0.000723368999388185	0.0580377430005683	0.865189467999699	3.18236906000038	10	50	100
4152	100	6	9	9	0.00319104600021092	0.000314244000037434	0.0298951750000924	0.000820483999632415	0.0681007430002865	0.951183205000234	3.31649971499974	10	50	100
4153	100	7	9	9	0.00295496100079617	0.000284390999695461	0.0371694870000283	0.000791282999671239	0.108643803000632	1.74737312599973	6.33688755499952	10	50	100
4154	100	5	9	10	0.00318668199997774	0.000289537000753626	0.0160884059996533	0.0008106739996947	0.0521710160001021	0.735736297000585	2.73416650299987	10	50	100
4155	100	6	9	9	0.00292307800009439	0.000290331999167393	0.0458855950000725	0.000746699000046647	0.0839769560006971	0.934564470999248	3.41530549800063	10	50	100
4156	100	6	9	9	0.0029023059996689	0.000279728999885265	0.0185467680003057	0.000791467999988527	0.0743361889999505	0.800326112999755	2.91880634300014	10	50	100
4157	100	6	9	10	0.0030271770001491	0.000292962999992596	0.0145991009994759	0.000768029000028037	0.0904361740003878	1.0663719589993	4.0013293510001	10	50	100
4158	100	5	9	9	0.00307827100004943	0.000288788000034401	0.0195663289996446	0.000744533999750274	0.0476302710003438	0.660710895999728	2.49356208600057	10	50	100
4159	100	6	9	9	0.00292652899952373	0.000296235000860179	0.0452275179995922	0.000773212000240164	0.0840832140002021	1.29480387699914	4.76634038800057	10	50	100
4160	100	6	9	10	0.0032784429995445	0.000295338999421801	0.030349438000485	0.00084897800024919	0.0491985459993884	0.679970804000732	2.57472821199917	10	50	100
4161	100	6	9	9	0.00296967800022685	0.000291923000077077	0.0170599680004671	0.000803879999693891	0.0727099249997991	1.08646248900004	4.0400351369999	10	50	100
4162	100	6	9	9	0.00292753600024298	0.000285021000308916	0.0178322319998188	0.000767071999689506	0.0501534920003905	0.717249471999821	2.57960363100028	10	50	100
4163	100	5	9	9	0.00298917199961579	0.000283237000076042	0.0171399049995671	0.000803660000201489	0.0446364039999025	0.637745249000545	2.30184934999943	10	50	100
4164	100	6	9	9	0.00289629500002775	0.000286224999399565	0.0191074640006264	0.000727564999579045	0.0598560939997697	0.898201290000543	3.21102053399954	10	50	100
4165	100	6	9	9	0.00292398400051752	0.000329903999954695	0.0424838779999845	0.000759247000132746	0.0576394469999286	0.845335144000273	3.1344893509995	10	50	100
4166	100	5	9	9	0.00313297899992904	0.000314557000820059	0.011640744000033	0.00081229399984295	0.0482476249999309	0.613992380999662	2.22602220899989	10	50	100
4167	100	6	9	9	0.00292316600007325	0.000283563999801117	0.0282252699998935	0.000750263000554696	0.0896669320000001	1.05123405699942	3.90530037999997	10	50	100
4168	100	6	9	9	0.00299889600046299	0.000294086999929277	0.0497601750003014	0.000817705999907048	0.0566369569996823	0.836587411999972	3.10398231700037	10	50	100
4169	100	6	9	9	0.00290082300034555	0.000294401999781258	0.0244577679995928	0.000774328999796126	0.0496839890001866	0.700904622000053	2.64609128800021	10	50	100
4170	100	7	9	9	0.00288272299985692	0.000286323999716842	0.0597179500000493	0.000853229999847827	0.0631969550004214	0.920536318999439	3.41964101500071	10	50	100
4171	100	6	9	9	0.00306546000047092	0.000291321000077005	0.0265660940003727	0.000908330000129354	0.100074278999273	1.25940134300072	4.57079930899999	10	50	100
4172	100	6	9	10	0.00300404500012519	0.00030440400041698	0.0176560639993113	0.000748200000089128	0.0811879330003649	0.902278839999781	3.30615232800028	10	50	100
4173	100	7	9	9	0.00292955500026437	0.000298623999697156	0.0459536709995518	0.000750478000554722	0.129681739999796	1.75410155999998	6.30485358900023	10	50	100
4174	100	6	9	10	0.00319169900012639	0.00029692500083911	0.040325988999939	0.000790053999480733	0.0884763490003024	1.02434338700004	3.74816422099957	10	50	100
4175	100	6	9	9	0.00297502899957181	0.00028901899986522	0.0263481170004525	0.000763121000090905	0.0598732540001947	0.877703591999307	3.27116766900053	10	50	100
4176	100	6	9	9	0.00294059599946195	0.000291326000478875	0.030444308999904	0.000847364999572164	0.106367420999959	1.68705629400029	6.20344103299976	10	50	100
4177	100	6	9	9	0.00326015100017685	0.000290960999336676	0.0276367650003522	0.000755205999666941	0.0809831209999175	0.90967744900081	3.33557366599962	10	50	100
4178	100	6	9	9	0.00289702099962597	0.000284532000478066	0.0204373409997061	0.000780641999881482	0.10473545900004	1.33766574699985	4.93295022700022	10	50	100
4179	100	6	9	9	0.0029644369997186	0.00028266099980101	0.0172052030002305	0.000824183000077028	0.0779485220000424	1.19100723999964	4.44810145500014	10	50	100
4180	100	6	9	9	0.00295898500007752	0.000286424000478291	0.0185952269994232	0.000745870000173454	0.0827356899999359	0.937891424000554	3.47907992799992	10	50	100
4181	100	5	9	9	0.00295425599961163	0.00028722699971695	0.0143158290002248	0.000758981000217318	0.0485619179999048	0.695738489000178	2.52445636899938	10	50	100
4182	100	6	9	9	0.020446515999538	0.000311561999296828	0.0201507890005814	0.000763375000133237	0.0770411499997863	1.19114427699969	4.376591835	10	50	100
4183	100	4	9	9	0.00309251499948005	0.000294220999421668	0.00945714699992095	0.000873429000421311	0.0377909549997639	0.484600089000196	1.87609061799958	10	50	100
4184	100	7	9	9	0.00296233800054324	0.000332949999574339	0.0245106419997683	0.000775053999859665	0.108235391000562	1.37530392600002	5.01095381799951	10	50	100
4185	100	6	9	9	0.00321518900000228	0.000340980000146374	0.0201821680002467	0.000789198000347824	0.0708643899997696	0.761435596999945	2.7612481619999	10	50	100
4186	100	6	9	9	0.00289805800002796	0.000290105000203766	0.0324588120001863	0.000829406999400817	0.0739944759998252	0.763203934000558	2.87320828700013	10	50	100
4187	100	5	9	9	0.00304289099949528	0.000294662000669632	0.0159969829992406	0.000718991000212554	0.0442255680000017	0.641549288000533	2.25680705699961	10	50	100
4188	100	7	9	9	0.00287294999998267	0.000288318999992043	0.0283109359997979	0.000821762000668969	0.20324697399974	3.05263991999982	11.0975293769998	10	50	100
4189	100	6	9	9	0.00314421199982462	0.000286018000224431	0.0138281030003782	0.000740046999453625	0.0686613300003955	1.00054856999941	3.79434576099993	10	50	100
4190	100	5	9	11	0.00314059100037412	0.000335974000336137	0.0150562230001015	0.000751300999581872	0.0419668450003883	0.588075231999937	2.10994166099954	10	50	100
4191	100	6	9	9	0.0029350169997997	0.000287361000118835	0.0286969439994209	0.000797059000433364	0.0670631120001417	1.01747303100001	3.80682647899994	10	50	100
4192	100	5	9	9	0.00299730400001863	0.000279713000054471	0.0159610299997439	0.000742745000025025	0.0433092580005905	0.595668609999848	2.22164287699979	10	50	100
4193	100	6	9	9	0.00290264799969009	0.000291910999294487	0.00827275300071051	0.000776022999161796	0.080011949999971	0.879797676000635	3.23131669600025	10	50	100
4194	100	5	9	9	0.00287627400030033	0.000291391999780899	0.0117938809999032	0.00073711499953788	0.0441355890006889	0.61049373700007	2.27533374199993	10	50	100
4195	100	5	9	9	0.00289836100000684	0.000287580999611237	0.0317515490005462	0.000845544999720005	0.0455753670003105	0.630375789999562	2.3781755760001	10	50	100
4196	100	7	9	9	0.00298726500022894	0.000298853000458621	0.0479213460002939	0.000759972999730962	0.110227753999425	1.79278369900021	6.52060707500004	10	50	100
4197	100	6	9	10	0.00321068299945182	0.000296750000416068	0.019826851000289	0.000769858999774442	0.0489791359996161	0.690213798000514	2.52738518899969	10	50	100
4198	100	5	9	9	0.00290830599988112	0.000291755000034755	0.0190822120002849	0.000798352999481722	0.0406977080001525	0.575474875000509	2.07520615099929	10	50	100
4199	100	5	9	10	0.00300729900027363	0.000312113999825669	0.01960171599967	0.000806618000751769	0.0415160109996577	0.567229229999612	2.10820369000066	10	50	100
4200	100	6	9	12	0.00308730600045237	0.000295480000204407	0.0304011940006603	0.000819440999293875	0.105297331000656	1.31359639499988	4.78350261000014	10	50	100
4201	100	7	10	10	0.00308776099973329	0.000287503000436118	0.0268200999998953	0.000762435000069672	0.132093315999555	2.17365706400051	8.04581088299983	10	50	100
4202	100	7	10	10	0.00325486400015507	0.000290146000224922	0.0432565940000131	0.000758375999794225	0.079616036000516	1.21104900199953	4.49462768100057	10	50	100
4203	100	5	10	10	0.00325927599988063	0.000302761999591894	0.0120564600001671	0.000825248999717587	0.0781752150005559	0.81856481199975	3.07228138299979	10	50	100
