row_id	leaf_nr	scanwidth	level	ret_number	time_load_net	time_sw_load	time_sw_compute	time_sw_canonical	time_panda1	time_panda2	time_panda3	k1	k2	k3	diversity1	diversity2	diversity3
1416	20	8	14	14	0.0007802889999766194	0.00013433499998427578	0.0591445659999863	0.00018193899995821994	0.016889337000066007	0.07825890999993135	0.19404026300003352	2	10	20	14.165963499140002	21.216801269223996	23.564190075937997
1417	20	7	14	14	0.0007898779999777616	0.00013777100002698717	0.07262794600001143	0.00017732400010572746	0.015462839999827338	0.08950078300017594	0.2206361249998281	2	10	20	19.27337767632	25.758560750919994	27.0652859973
1418	20	7	14	14	0.0007671470000332192	0.00014261100000112492	0.044881133999979284	0.00023122699985833606	0.016544690000046103	0.08887692500002231	0.2392214189999322	2	10	20	18.256410471254	26.563506768594	29.225637422534
1419	20	9	14	14	0.0007611349999478989	0.00013998500003253866	0.08285530299986021	0.0002331270000013319	0.028227675000152885	0.1529947279998396	0.33566175000009935	2	10	20	15.571801628761001	23.180658473391006	24.507426413011004
1420	20	6	14	14	0.0007902190000095288	0.0001398570000219479	0.047830191999992167	0.00018541899999036104	0.012217287000112265	0.05335192099983033	0.17148812300001737	2	10	20	18.111305192640003	25.520255360559993	27.37108395468
1421	20	7	14	15	0.0007718780000232073	0.00013809999995828548	0.14390724700001556	0.00024443999996037746	0.03746666200004256	0.08598866400006955	0.2897508020000714	2	10	20	19.782151516219997	26.165750735720003	28.09681332857
1422	20	6	14	14	0.0007448380001733312	0.00013488000013239798	0.0335790999999972	0.00018056099997920683	0.0068349079999734386	0.02389846599999146	0.08121832100005122	2	10	20	16.773801936525	24.118184526901	25.692878749001
1423	20	8	14	14	0.0007739380000657547	0.00013947900015409687	0.17966212299984363	0.00017440100009480375	0.04592303599997649	0.1212578869999561	0.31247672200015586	2	10	20	22.24372724215	29.03875394819599	30.513850918119996
1424	20	6	14	14	0.0007574049998311239	0.00021208799989835825	0.02435046000005059	0.00018095499990522512	0.010408575000155906	0.06017143400003988	0.1324953439998353	2	10	20	16.71921571614	24.486046352589003	26.451806967069004
1425	20	7	14	14	0.0007421630000408186	0.0001328210000792751	0.06028291400002672	0.00018514699991101224	0.015297524000061458	0.08446877999995195	0.19909473200004868	2	10	20	15.938514649960002	22.448085678940004	23.535926906599997
1426	20	7	14	14	0.0007621939998898597	0.00013651700010086643	0.05651846099999602	0.00017786499984140391	0.014124100000117323	0.07426960499992674	0.1651065710000239	2	10	20	18.115224303286002	24.963236827276003	26.313636543266004
1427	20	7	14	14	0.0007551759999842034	0.00013306200003171398	0.0662846279999485	0.00017452099996262405	0.030432345000008354	0.042034473000057915	0.13026027899991277	2	10	20	15.548666861727998	22.640153878164003	24.428949361094002
1428	20	7	14	14	0.0007386560000668396	0.00013391300012699503	0.052385945999958494	0.0001748120000684139	0.016739905999884286	0.08758128800013765	0.23537600399981784	2	10	20	18.326451051305	24.659662649265005	26.429068106215002
1429	20	9	14	14	0.0007569189999685477	0.0001420209998741484	0.3638881100000617	0.00034523599993008247	0.030383570000140026	0.17913013599991245	0.46245253899996897	2	10	20	14.358669863499998	20.590461503039997	21.408324024889996
1430	20	6	14	14	0.0008028479999211413	0.0001420050000433548	0.029893324999875404	0.0001814570000533422	0.010844614999996338	0.044656087000021216	0.14431580399991617	2	10	20	24.530920009500004	29.93150102926	31.598546857539997
1431	20	9	14	14	0.0007600009998895985	0.0001359780001166655	0.179247241999974	0.00018419299999550276	0.049231904999942344	0.14297783300003175	0.38275475700015704	2	10	20	20.664783927160002	25.962008602378	27.661719730125
1432	20	7	14	14	0.0007824050001090654	0.0001441710001017782	0.03602520399999776	0.0001784139999472245	0.01273433100004695	0.05994698199992854	0.12591754400000355	2	10	20	19.417181600214995	26.839201142374996	28.540774231825004
1433	20	7	14	15	0.0007667249999485648	0.00013848800017512986	0.04525822400000834	0.00019527399990693084	0.036542489000112255	0.07359613499988882	0.24827333400003226	2	10	20	19.563183625009998	29.55616800296	32.496916586219996
1434	20	8	14	14	0.0007555650001904723	0.0001400289997945947	0.1218182660002185	0.00017801799981498334	0.023446301000149106	0.14411690199995064	0.32901044200002616	2	10	20	13.503029722929595	20.1780850523896	22.839390448249606
1435	20	8	14	14	0.000774560999843743	0.0001371370001379546	0.18856495399995765	0.00024698900006114854	0.02349093499992705	0.11346258200001103	0.29771032400003605	2	10	20	19.741552671978	27.069129035717985	28.452262116437986
1436	20	8	14	14	0.0007635530000698054	0.018130302999907144	0.14009785300004296	0.00017894899997372704	0.027272497000012663	0.13943447899987405	0.409334250000029	2	10	20	13.946704744530003	19.71990259398	20.962689464949996
1437	20	8	14	14	0.0007671680000385095	0.00014205699994818133	0.10534533700001703	0.00017682799989415798	0.023484645000053206	0.13318330500010234	0.2949644759999046	2	10	20	14.956668373753601	24.2332345153956	27.231784722175597
1438	20	8	14	14	0.0007721469999069086	0.00013959600005364337	0.07630039899981966	0.00017678700010037574	0.017174470000099973	0.0818484129999888	0.20740779699985978	2	10	20	12.507839988944998	17.869439623140998	18.860844914850997
1439	20	9	14	14	0.000779168999997637	0.00013960000001134176	0.38278203300001223	0.00017799600004764216	0.06483606699998745	0.22252599200010081	0.6931455330000063	2	10	20	14.782552948922998	25.324380948423002	28.185785778603005
1440	20	7	14	14	0.0007646569999906205	0.00013761700006398314	0.05639736400007678	0.00018409499989502365	0.022785225999996328	0.13305591600010302	0.3787154389999614	2	10	20	20.992539000968	26.656525315572004	27.368932358802006
1441	20	7	14	14	0.0007627229999798146	0.00014092900005380216	0.0853357359999336	0.00017622600012145995	0.018877464999832227	0.10004664699999921	0.27234089700004915	2	10	20	14.50730590784	21.89655288479	24.026595588449997
1442	20	8	14	14	0.0007777169998917088	0.0001380830001380673	0.07891754000002038	0.00017417899994143227	0.020074206999879607	0.08914963800020814	0.22033036899983927	2	10	20	11.308642510643002	17.706946514833	19.958660191543
1443	20	8	14	15	0.0008015050000267365	0.018048001000124714	0.13512418599998455	0.00018757799989543855	0.025517298000067967	0.12845542500008378	0.3792802739999388	2	10	20	20.061756567995	28.193363840031992	29.719421902838995
1444	20	6	14	14	0.0007774820001031912	0.00014031899991095997	0.038192600999991555	0.00018834899992725695	0.012512377000120978	0.05434979400001794	0.17358175100002882	2	10	20	17.74022404003	24.861320135889997	27.097705218886
1445	20	8	14	14	0.0007402070000352978	0.00013729300007980783	0.14836392099982731	0.00019427200004429324	0.022710507000056168	0.11480635099997016	0.3078184080000028	2	10	20	10.16028307495	16.573835827819995	17.808011299939995
1446	20	6	14	14	0.000783373000103893	0.00013989900003252842	0.0416200839999874	0.0002780570000595617	0.01115293499992731	0.06840601199996854	0.15364339999996446	2	10	20	22.976132773881996	31.629248986731998	33.283110100442
1447	20	6	14	14	0.0008529960000487335	0.00015455200014002912	0.036054931999842665	0.0001988260000871378	0.011350044999971942	0.041808176000131425	0.13184252999985802	2	10	20	19.865775287931005	26.969606954401005	28.122650808711
1448	20	7	14	14	0.0007446839999829535	0.00013393099993663782	0.07117095200010226	0.00017885099987324793	0.014253506000159177	0.07860704099994109	0.18415379699990808	2	10	20	15.069494744837	23.050744803910998	24.768160023504997
1449	20	8	14	14	0.000759070999947653	0.0001369849999264261	0.08465154500004246	0.00017909100006363587	0.012635566999961156	0.07218746399985321	0.16878662199997052	2	10	20	11.184826991925998	17.006803174116	18.344677354526002
1450	20	8	14	14	0.0007438309999088233	0.00013647399987348763	0.20462727300014194	0.0003593189999264723	0.04630597899995337	0.16410985400011668	0.472651525999936	2	10	20	15.668396534849999	20.242732935529	20.966884380696996
1451	20	8	14	14	0.0007778719998441375	0.0001411319999533589	0.1747054019999723	0.00017618000015318103	0.017018649999954505	0.09664053200003764	0.23950515499996072	2	10	20	14.974229161350996	24.393664840331002	27.731841917231
1452	20	7	14	14	0.00076644299997497	0.0001388630000747071	0.11981379799999559	0.00023301100009121	0.018824374999894644	0.10758295200002976	0.26775034100000994	2	10	20	7.15604794912	13.247429592207995	14.504925891827996
1453	20	9	14	14	0.0007478760001049523	0.00013709900008507248	0.3373706359998323	0.00019037500010199437	0.03942531000006966	0.22111485699997502	0.6065762680000262	2	10	20	11.82922765619	16.48722239241	17.36727634358
1454	20	8	14	14	0.0007782800000768475	0.0001374690000375267	0.11201865700013514	0.00020687500000349246	0.018484251000018048	0.10041976699994848	0.2698974869999802	2	10	20	15.269408852569999	25.076580333663998	27.170735160763996
1455	20	7	14	14	0.0007761330000448652	0.00014074900013838487	0.07558982299997297	0.00017862899994725012	0.017656834000035815	0.1016810329999771	0.2502808350000123	2	10	20	19.153410646595	23.756121312165	25.400409245644
1456	20	8	14	14	0.0007640710000487161	0.00013568300005317724	0.19324911699982295	0.0001865490000909631	0.03156395499991049	0.16277582300017457	0.47764998599996034	2	10	20	12.316946743500003	16.26915129861	16.841333566459003
1457	20	7	14	14	0.0007721040001342772	0.00015939700006128987	0.08196078700007092	0.00018047499997919658	0.029667206999874907	0.044542634000208636	0.14457522699990477	2	10	20	10.031235468599998	16.348562461567997	18.336552130298
1458	20	8	14	14	0.0007427370001096278	0.00013269300006868434	0.19797884699983115	0.0002300210001067171	0.017499089000011736	0.08561657999985073	0.2262345640001513	2	10	20	20.157890559393	29.878018686793	31.836365760912997
1459	20	6	14	14	0.0007649310000488185	0.00013623000018014864	0.0271520359999613	0.00017824499991547782	0.008384658000068157	0.03064719300004981	0.0994228069998826	2	10	20	14.3516674391	22.508303446540005	23.797823348040005
1460	20	9	14	14	0.00073854999982359	0.00013788499995825987	0.3746112589999484	0.00024721799991311855	0.042153388000087944	0.23979189000010592	0.6717366439997932	2	10	20	19.779021454249996	27.405047117320002	29.52936128322
1461	20	6	14	15	0.0008234639999500359	0.00014228199984245293	0.03501799800005756	0.00018751500010694144	0.008412970999870595	0.03446841200002382	0.11548874200002501	2	10	20	12.913855442930998	19.697992933051	21.159394732791004
1462	20	8	14	14	0.0007334289998652821	0.00013246399998934066	0.18712078899989137	0.0001784600001428771	0.05425654700002269	0.18309606399998302	0.5407314569999926	2	10	20	18.442494993043	24.376463382411004	25.399746244911
1463	20	6	14	14	0.0007665340001494769	0.0001387469999372115	0.05220998300001156	0.0001843929999267857	0.009090149000030578	0.037275328000077934	0.12385432199994284	2	10	20	15.451954795139995	22.87309016839	23.907027406711002
1464	20	8	14	14	0.0007595920001222112	0.00013726300016969617	0.08236041899999691	0.0001784829998996429	0.019680682999933197	0.09990748400014127	0.26682821700001114	2	10	20	12.329002811069998	21.952928840707994	23.495702686785993
1465	20	8	14	14	0.0007845850000194332	0.0001397420001012506	0.10550477799984037	0.0001812900000004447	0.0231027360000553	0.1406360640000912	0.32242066399999203	2	10	20	17.090355411062998	25.608949310914	27.910756209493996
1466	20	8	14	14	0.0007691910000175994	0.00013587299986284052	0.1631578270000773	0.00018458099998497346	0.027730356999882133	0.14137261000018952	0.41371775999982674	2	10	20	18.349828946639995	28.539743485109998	29.972588609419997
1467	20	6	14	14	0.0007714819998909661	0.00013983500002723304	0.027911966000147004	0.00018078299990520463	0.009611968999934106	0.038893278000159626	0.12703434899981403	2	10	20	17.149290864676004	28.671567482796	31.793236746602
1468	20	7	14	15	0.0007752980000077514	0.0001421670001491293	0.07914445200003684	0.00018404799993732013	0.03236182099999496	0.04474686499997915	0.1321769730000142	2	10	20	25.30757520807	31.641045221470005	32.998179759912
1469	20	8	14	14	0.000768554999922344	0.00013693500000044878	0.10612304300002506	0.0001827329999741778	0.018723609000062424	0.09395177100009278	0.24465212299992345	2	10	20	14.624841729786999	18.969417340457	19.795859321802
1470	20	8	14	14	0.0007587359998524335	0.00013855200018042524	0.08737602299993341	0.0001874929998848529	0.02425188799998068	0.11947668000016165	0.35032904399986364	2	10	20	17.483773678082997	23.498382527242995	25.408402435739003
1471	20	7	14	14	0.0007660769999802142	0.0001413519999005075	0.05810333099998388	0.0001807850001114275	0.008959901000025638	0.02884570099990924	0.09184231900007944	2	10	20	18.182053898660996	27.917598586441	29.969257360401002
1472	20	7	14	14	0.0007644590000381868	0.0001346579999790265	0.07476347000010719	0.0001786909999736963	0.011607217999880959	0.06242040699999052	0.12959238799999184	2	10	20	21.007080045339997	28.69008106933999	31.110602537838993
1473	20	7	14	14	0.0007530459999998129	0.00013845699982084625	0.08263211100006629	0.00018063600009554648	0.014789977999953408	0.07913865199998327	0.18027760399991166	2	10	20	8.929470710652	16.477110863269004	18.894415623206
1474	20	9	14	14	0.0007637789999535016	0.0001390939999055263	0.3810499930000333	0.0002447429999392625	0.034235113000022466	0.19307369200009816	0.4891476220000186	2	10	20	14.8016382342864	19.298606322778205	19.586267235636004
1475	20	8	14	14	0.0007697470000493922	0.00014728899986948818	0.1859850200000892	0.00018074800004796998	0.0216277419999642	0.12550182900008622	0.35693381199985197	2	10	20	14.01459356552	17.621846154939995	18.670430018042996
1476	20	8	14	14	0.000823543000024074	0.00015179399997578003	0.06774820999999065	0.00018299499993190693	0.03928474500003176	0.23237864800012176	0.6693480019998788	2	10	20	14.230114425131001	21.751885057641008	22.93949789889101
1477	20	7	14	15	0.000812096999879941	0.0001448929999696702	0.05930049699986739	0.0001819400001750182	0.013186016999952699	0.05420003399990492	0.1678776660000949	2	10	20	13.277499198498997	20.824044316238997	22.509771573419002
1478	20	7	14	14	0.0007780199998705939	0.00013949100002719206	0.060936039000125675	0.00017901000001074863	0.033705695999969976	0.06702273399992009	0.23376993100009713	2	10	20	24.60704497373	33.7751633803171	34.6930246189171
1479	20	9	14	14	0.0007497080000575806	0.00013840599990544433	0.24543584200000623	0.00018109899997398315	0.06989112099995509	0.2578533470000366	0.7018517310000334	2	10	20	20.938772404046	27.922046406301	29.894863417551
1480	20	7	14	14	0.0008090420001281018	0.00015084200003911974	0.06039973500014639	0.00018265899984726275	0.015760445000069012	0.08175996599993596	0.18570169400004488	2	10	20	23.102099009539998	33.743130956929	35.739813305977
1481	20	7	14	14	0.000848749999931897	0.00015486600000258477	0.13160854300008396	0.00026021999997283274	0.03568540500009476	0.049762609000026714	0.14966358399988167	2	10	20	22.95777876511	29.020430972609997	30.65424450269
1482	20	7	14	14	0.0007621310001013626	0.00013393099993663782	0.05813023900009284	0.00017785199997888412	0.013323008000043046	0.0721938050000972	0.16768685599981836	2	10	20	7.83605775547	12.321190742438004	13.963596668298004
1483	20	7	14	14	0.0007732690000921139	0.00013942100008534908	0.08067054999992251	0.000184613000101308	0.012555137999925137	0.062126247999913176	0.1277521690001322	2	10	20	18.419819929750002	25.350214501613006	27.433779995776003
1484	20	7	14	14	0.0007464969999091409	0.00013682300004802528	0.08594625399996403	0.00017734500011101773	0.017225255999846922	0.09352397300017401	0.2582809499999712	2	10	20	24.86910805617	32.47113828756999	34.54376925143
1485	20	9	14	14	0.0007747230001768912	0.0001391939999848546	0.15275549700004376	0.0001799199999368284	0.033380327000031684	0.17308981199994378	0.42272300900003756	2	10	20	14.634734139172	22.437331516891998	24.93231402872
1486	20	6	14	14	0.000765656000112358	0.00018952200002786412	0.02063189099999363	0.00024066900004982017	0.025878219999867724	0.024472680000144464	0.0631375460000072	2	10	20	22.3998659479	29.35811768206	30.988339296655003
1487	20	8	14	14	0.0007364309999502439	0.0001378030001433217	0.06747578599993176	0.00017560800006322097	0.04808342499995888	0.14328426799988847	0.4162222350000775	2	10	20	26.940385074261002	34.499260152893	35.956870009298
1488	20	7	14	14	0.0007715260001077695	0.00013793499988423719	0.03907367500005421	0.0002522689999295835	0.011113338000086515	0.05568590600000789	0.11014471399994363	2	10	20	19.064794701679006	23.887333571668993	25.38462787353099
1489	20	7	14	14	0.0007512990000577702	0.00014170999997986655	0.05511514499994519	0.00017589799995221256	0.018805613000040466	0.1058172900000045	0.2913545870001144	2	10	20	10.33170235223	14.032159190560002	15.6250858109405
1490	20	8	14	14	0.0007649419999324891	0.0001411299999745097	0.11572209600012684	0.00026160599986724264	0.01812366500007556	0.08832674299992505	0.22645254700000805	2	10	20	24.578765810220006	29.65338183173	30.804899842997
1491	20	7	14	14	0.0007686869998906332	0.0001388650000535563	0.06577226100012012	0.0002334129999326251	0.012995241999988139	0.05126399699997819	0.18436917999997604	2	10	20	11.6087603140354	15.659774315956401	16.345384721066402
1492	20	6	14	14	0.0007548450000740559	0.0001437220000752859	0.03694573100005982	0.00017226999989361502	0.007309153000051083	0.025779187999887654	0.08751738700016176	2	10	20	18.223804531161	25.617354567070997	26.548977264109
1493	20	7	14	14	0.0007711229998221825	0.00013836500011166208	0.06435605999990912	0.0002447530000608822	0.013851492999947368	0.07505148900008862	0.1610237719999077	2	10	20	19.947568640834	29.621316730114003	31.313815157034
1494	20	8	14	14	0.0007782210000186751	0.0001427869999588438	0.1618648989999656	0.00017909300004248507	0.028221331999930044	0.17719323100004658	0.4387272760000087	2	10	20	19.849170185989998	28.440453063883	30.462466971422995
1495	20	8	14	14	0.0007891519999247976	0.000140462999979718	0.14522100999988652	0.00018375500008005474	0.05190758200001255	0.16012439799987987	0.4394369799999822	2	10	20	18.944372185438997	24.64784667451899	26.14174205931899
1496	20	7	14	14	0.0008318620000409283	0.000154971999791087	0.09843973400006689	0.00018703799992181303	0.014978544000086913	0.07776652400002604	0.18452438200006327	2	10	20	14.036209680098999	22.458374099358995	24.582162645868994
1497	20	7	14	14	0.0007582910000110132	0.00013801199997942604	0.03695794200007185	0.00017693600011625676	0.011328542000001107	0.0627980449999086	0.13734884099994815	2	10	20	17.421437296310003	22.889101982740005	24.369392932700006
1498	20	6	14	14	0.0007600120000006427	0.00014003199999024218	0.029243413000131113	0.0002477919999819278	0.0059661759999016795	0.017822088000002623	0.06323773100007202	2	10	20	16.886281743669997	26.54450017677	27.68647821855
1499	20	7	14	14	0.0007601830000112386	0.00013761199988948647	0.03202612500012947	0.0001758799999151961	0.016169071999911466	0.08605140899999242	0.19288834300004964	2	10	20	25.230576220331997	32.390300489412	33.781245617994
1500	20	8	14	14	0.0007706770002187113	0.00014364999992722005	0.04327283900011025	0.0002313630000116973	0.01685807300009401	0.09368866999989223	0.26095427599989307	2	10	20	15.87453924764	21.80753854684	23.10089042206
1501	20	8	15	15	0.0007689469998695131	0.00013964400000077148	0.21993928699998833	0.0001852249999956257	0.030440889999908904	0.17095363500015992	0.423941381999839	2	10	20	20.929963038413	24.889340663812998	25.392688986447
1502	20	8	15	15	0.0008014850000108709	0.00014249499986362935	0.28761736599994947	0.00018593100003272411	0.022971267000002626	0.10769415200002186	0.27328175899992857	2	10	20	24.13786143043	36.19982126459	39.18146713854
1503	20	8	15	15	0.000797229999989213	0.00014200100008565641	0.22841292399994018	0.00022480600000562845	0.016634030999966853	0.0894171180000285	0.2103166440001587	2	10	20	13.94555913035	20.736113650360004	21.882812138941006
1504	20	8	15	15	0.0007886159999088704	0.00014127899999039073	0.21378948400001718	0.00019022099991161667	0.020466309000084948	0.10508691499990164	0.27865037300011863	2	10	20	14.238740689087999	20.4158869829198	21.993626678829806
1505	20	8	15	15	0.0007781830001931667	0.00014288500005932292	0.2234935779999887	0.00019714400013981503	0.02756040999997822	0.1311818309998216	0.3703005330000906	2	10	20	11.517880130347997	15.536363796717998	16.725259925454
1506	20	9	15	15	0.0008061610001277586	0.0001411810001172853	0.13673907199995483	0.000244263000013234	0.07314393499996186	0.30033028200000444	0.7209322999999586	2	10	20	11.240626778480001	17.405186885423994	18.348431395177997
1507	20	6	15	15	0.000813436999806072	0.00014394000004358531	0.04656810400001632	0.00022469500004262954	0.027174270999921646	0.028889896000009685	0.09460467100007008	2	10	20	28.1119151253	35.037191066329996	35.908804137706
1508	20	7	15	15	0.0007813470001565292	0.00014052900019123626	0.08625145699988934	0.0001836100000218721	0.012264500999890515	0.04938119900020865	0.17836096499991072	2	10	20	15.33044740139	22.400226233039998	23.840368588700002
1509	20	7	15	15	0.0007960299999467679	0.0001416790000803303	0.03369501199995284	0.0002404310000656551	0.01791886599994541	0.08703371799992965	0.19190772199999628	2	10	20	19.100317476299207	23.769708441032197	24.417343316308198
1510	20	8	15	15	0.0008003440000265982	0.00014532199998029682	0.23921975300004306	0.0002322499999536376	0.025094192000096882	0.1303852249998272	0.38748745600014445	2	10	20	14.74367077986	18.56130874435	19.980764198186
1511	20	8	15	16	0.0008299959999931161	0.00014669100005448854	0.10983604400007607	0.0003711589999966236	0.022398421999923812	0.1006983479999235	0.2828890920000049	2	10	20	26.97974833101476	36.242054780994756	38.102534644224754
1512	20	8	15	15	0.0008100280001599458	0.00014403000000129396	0.11741419400004816	0.00019301599991194962	0.030031688000008216	0.15829001899987816	0.46789409799998793	2	10	20	14.290858802483001	20.317410896809005	20.835894280416007
1513	20	7	15	15	0.0008055880000483739	0.0001908609999645705	0.11153416499996638	0.00021663300003638142	0.018544961000088733	0.08838840199996412	0.23355324499993912	2	10	20	17.930932840640004	23.544179724438	25.190006515418002
1514	20	8	15	15	0.0007947870001316915	0.00014193400011208723	0.14047247399980733	0.0001862139999957435	0.0407738880001034	0.08039399399990543	0.2633870150000348	2	10	20	22.646419771309997	28.700117042749998	30.307530384499994
1515	20	7	15	15	0.0008199050000712305	0.00014264800006458245	0.12227969299988217	0.00024167300011868065	0.036175630999878194	0.07404209200012701	0.25248249699984626	2	10	20	22.042182709629998	33.30171868294	35.606486856539995
1516	20	9	15	15	0.0008095690000118339	0.0001432320000276377	0.13410685400003786	0.00019288299995423586	0.05890335599997343	0.17252567300010924	0.5202212520000558	2	10	20	16.1570641349	24.524673308470007	26.42960022077001
1517	20	7	15	15	0.0009442599998692458	0.00017107200005739287	0.0881524950000312	0.0001943049999226787	0.019370741000102498	0.11740377099999932	0.3154976569999235	2	10	20	15.012698242782404	18.792544853212405	19.723881382862405
1518	20	7	15	15	0.0008092010000382288	0.00014653500011263532	0.04502239099997496	0.0002564320000146836	0.014963191999868286	0.06793538500005525	0.1347618310001053	2	10	20	24.385464893835994	31.760378844135992	33.096435706836
1519	20	8	15	15	0.0007978829999046866	0.00014262700005929219	0.09432116500011034	0.00019087999999101157	0.049659153999982664	0.1527673649998178	0.4471799560001273	2	10	20	15.100126788485998	19.412348145937106	20.82433095356711
1520	20	8	15	15	0.0007972339999469114	0.00014294199991127243	0.14119324100011	0.00025235999987671676	0.02776466399996025	0.15399185399996895	0.46384743100020387	2	10	20	16.339160609389992	20.939091879959992	22.433650601034994
1521	20	7	15	15	0.0008200660001875804	0.00014497200004370825	0.08602294799993615	0.00024716200005059363	0.01771360700013247	0.0911420239999643	0.20357297400005336	2	10	20	22.090648048985997	32.28429082945999	34.503985909114
1522	20	8	15	15	0.000809356999980082	0.000143839999964257	0.23125685600007273	0.00019600099994931952	0.023936132000017096	0.1239584019999711	0.33563954099986404	2	10	20	17.09291409365	27.667311538870006	30.48593462903
1523	20	8	15	15	0.0008201289999760775	0.0001412920000802842	0.1089957859999231	0.0002971979999983887	0.01988075999997818	0.10334042700014834	0.2726647869999397	2	10	20	17.068203026359996	24.719313379390005	26.413753218404
1524	20	6	15	15	0.0008075030000327388	0.00014232900002753013	0.039688979999937146	0.00018463399987922458	0.007463864000101239	0.023872170999993614	0.08075587400003315	2	10	20	16.23812735176	22.224087020109998	23.196405125290003
1525	20	8	15	15	0.0007724279998910788	0.00014213700001164398	0.059597209000003204	0.00024505300007149344	0.018222654000055627	0.08711848099983399	0.22163941700000578	2	10	20	17.42235091518	26.423234744981002	27.535770959194
1526	20	7	15	15	0.0008060019999902579	0.00014234399986889912	0.12327057700008481	0.0002684890000637097	0.017717425999990155	0.0985967569999957	0.24176350499988075	2	10	20	22.45916570063	30.207346597022998	32.373776028983
1527	20	8	15	15	0.0007981399999152927	0.00014148700006444415	0.18463300200005506	0.0002561339999829215	0.03351717999998982	0.19650312799990388	0.5076308630000312	2	10	20	18.948205153381	25.358646372281	27.220248075036
1528	20	9	15	15	0.0007883160001256329	0.0001436249999642314	0.2554280120000385	0.000192088999938278	0.0350977390000935	0.17705907699996715	0.4686540939999304	2	10	20	25.14802939312	31.583891885520003	33.829277312950005
1529	20	8	15	16	0.0008471890000691928	0.00014800899998590467	0.13180597100017621	0.0002028229998813913	0.03947149800001171	0.2246397280000565	0.6266795589999674	2	10	20	15.645646674183004	24.192856475722998	25.679648457452995
1530	20	9	15	15	0.000909715000034339	0.0001584840001669363	0.09717795799997475	0.00018643099997461832	0.048186468000039895	0.2782284739998886	0.7743969690000085	2	10	20	16.997175408169	24.571595008478994	26.756545386099
1531	20	9	15	15	0.0008263150000402675	0.00014017399985277734	0.11783621700010372	0.00019024799985345453	0.07055361100015034	0.2659568199999285	0.7701739379999708	2	10	20	21.119662008530003	26.783915771379004	27.875256109569005
1532	20	9	15	15	0.0008079630001702753	0.00017299800015280198	0.43381604599994716	0.00019057000008615432	0.04098608399999648	0.23031996399981836	0.6181393750000552	2	10	20	11.474687481142	16.399710201921998	17.509963166151998
1533	20	7	15	15	0.0008095819998743536	0.00014674799990643805	0.08403512700010651	0.00019543399980648246	0.014685526999983267	0.05631277200018303	0.19798704799995903	2	10	20	17.356983501850998	26.390791114451	30.351078871931005
1534	20	9	15	15	0.0007762739999179757	0.00014410599987968453	0.3044585800000732	0.0002537089999350428	0.045714336000173716	0.29423247299996547	0.7641694779999852	2	10	20	15.550143441639998	23.900978476510005	25.98440977267001
1535	20	8	15	15	0.0007993910001005133	0.00014071800001147494	0.12166266400004133	0.00019265400010226585	0.019417977999864888	0.07906568800012792	0.26099154700000327	2	10	20	13.422104606929999	22.782759275675	24.299035382604995
1536	20	9	15	15	0.0008142700000917102	0.00013893599998482387	0.37312359599991396	0.00018751099992186937	0.07385522499998842	0.30577932500000315	0.89807285400002	2	10	20	12.316134890720003	18.058699010649	19.433719202767005
1537	20	8	15	15	0.00082162600006086	0.0001413019999745302	0.09317151100003684	0.00019009100014955038	0.018775886999947033	0.08970072700003584	0.22813150899992252	2	10	20	19.39802188624	28.02425142656	30.605689181782594
1538	20	9	15	15	0.0007921359999727429	0.0001426230001015938	0.1442571489999409	0.00019023400000151014	0.03698907200009671	0.17841329199995926	0.4582417639999221	2	10	20	16.643432769350998	23.704778289390998	25.595186106071
1539	20	8	15	15	0.0008126159998482763	0.00014376400008586643	0.16388156900006834	0.0001911529998324113	0.013470812000150545	0.07514803399999437	0.16843566700003976	2	10	20	12.715709248849999	21.139523619971996	23.020463384506698
1540	20	8	15	15	0.0007748360001187393	0.00014500600013889198	0.11535474099991916	0.00019069599989052222	0.017505342000049495	0.08723857500012855	0.22800734399993416	2	10	20	21.208953244115	26.832369219414996	28.452261212104993
1541	20	8	15	15	0.0008232759998918482	0.00013934499997958483	0.07230734900008429	0.00018824399990080565	0.014776196999946478	0.06301123800017194	0.11735674099986682	2	10	20	19.313215315572997	27.515188917339998	28.612335687436996
1542	20	7	15	15	0.0007970579999891925	0.0001400170001488732	0.08805737399984537	0.0003720409999914409	0.012462669000115056	0.04163077799989878	0.14976559199999429	2	10	20	19.712347765916	24.008853377047004	24.885202622138003
1543	20	7	15	15	0.0007975949999945442	0.00014166699997986143	0.05356486599998789	0.00019322000002830464	0.017109319999917716	0.0914384909999626	0.21188007199998538	2	10	20	14.575066084984	18.146161899614405	19.049234450082402
1544	20	8	15	15	0.0007948639999995066	0.00014429399993787229	0.11781403100007992	0.0002410970000710222	0.036039705999883154	0.0825661599999421	0.17381031700006133	2	10	20	19.328304189777004	28.114616068357	30.093801631896007
1545	20	7	15	15	0.0007891079999353678	0.0001416239999798563	0.05419790199994168	0.0001909279999381397	0.03549428299993451	0.0649043310002071	0.22150654199981545	2	10	20	19.030423106969995	23.196049687120002	24.224496087790005
1546	20	9	15	15	0.0007986140001321473	0.00014288000011219992	0.1348562260000108	0.00018609199992170034	0.022063865000063743	0.11934199100005571	0.33367745900000045	2	10	20	9.758052245412	15.216329073012	16.864207406932
